,DATE,GDP,EXCH,STOCK,GOLD
2639,2001-04-01,2.4,1.4340000000000002,1898.95,257.7
2640,2001-04-01,2.4,1.4391,1961.43,259.25
2641,2001-04-01,2.4,1.4354,1935.5,259.68333333333334
2642,2001-04-01,2.4,1.436,1909.57,260.1166666666667
2643,2001-04-01,2.4,1.4287,1923.22,260.55
2644,2001-04-01,2.4,1.4257,2079.44,258.85
2645,2001-04-01,2.4,1.4366,2182.14,263.1
2646,2001-04-01,2.4,1.4428,2163.41,263.85
2647,2001-04-01,2.4,1.4377,2059.32,262.6
2648,2001-04-01,2.4,1.4365,2016.61,263.4
2649,2001-04-01,2.4,1.4397,2059.8,263.5
2650,2001-04-01,2.4,1.4378,2034.88,263.5
2651,2001-04-01,2.4,1.4362,2075.68,264.6
2652,2001-04-01,2.4,1.4306,2116.24,263.15
2653,2001-07-01,-1.7,1.4168,2148.72,268.35
2654,2001-07-01,-1.7,1.4058,2140.8,268.5
2655,2001-07-01,-1.7,1.4028,2110.455,267.6
2656,2001-07-01,-1.7,1.3998,2080.11,266.3
2657,2001-07-01,-1.7,1.4106,2004.16,265.1
2658,2001-07-01,-1.7,1.4081,2026.71,266.1
2659,2001-07-01,-1.7,1.4098,1962.79,267.45
2660,2001-07-01,-1.7,1.4121,1972.04,267.55
2661,2001-07-01,-1.7,1.4065,2075.74,266.3
2662,2001-07-01,-1.7,1.3995,2084.79,266.35
2663,2001-07-01,-1.7,1.4011,2029.12,268.25
2664,2001-07-01,-1.7,1.4037,2067.32,267.6
2665,2001-07-01,-1.7,1.416,2016.17,268.55
2666,2001-07-01,-1.7,1.419,2046.59,270.3
2667,2001-07-01,-1.7,1.429,2029.37,269.7
2668,2001-07-01,-1.7,1.4185,1988.56,268.7
2669,2001-07-01,-1.7,1.4223,1959.24,268.75
2670,2001-07-01,-1.7,1.4280000000000002,1984.32,268.4
2671,2001-07-01,-1.7,1.4265,2022.96,267.5
2672,2001-07-01,-1.7,1.4256,2029.07,266.15
2673,2001-07-01,-1.7,1.426,2017.84,266.3
2674,2001-07-01,-1.7,1.4252,2027.13,265.9
2675,2001-10-01,1.1,1.4785,1480.46,290.6
2676,2001-10-01,1.1,1.4618,1492.33,291.65
2677,2001-10-01,1.1,1.4756,1580.81,290.1
2678,2001-10-01,1.1,1.4774,1597.31,290.35
2679,2001-10-01,1.1,1.4795,1605.3,291.2
2680,2001-10-01,1.1,1.47,1605.95,291.85
2681,2001-10-01,1.1,1.4605,1570.19,290.0
2682,2001-10-01,1.1,1.449,1626.26,287.15
2683,2001-10-01,1.1,1.4415,1701.47,281.85
2684,2001-10-01,1.1,1.4518,1703.4,281.8
2685,2001-10-01,1.1,1.4469999999999998,1696.31,281.85
2686,2001-10-01,1.1,1.4478,1722.07,281.1
2687,2001-10-01,1.1,1.4505,1646.34,281.6
2688,2001-10-01,1.1,1.444,1652.72,281.0
2689,2001-10-01,1.1,1.4372,1671.31,279.15
2690,2001-10-01,1.1,1.4265,1708.08,275.9
2691,2001-10-01,1.1,1.4214,1704.44,276.05
2692,2001-10-01,1.1,1.4263,1731.54,275.5
2693,2001-10-01,1.1,1.4306,1775.47,276.7
2694,2001-10-01,1.1,1.4348,1768.96,277.25
2695,2001-10-01,1.1,1.4525,1699.52,278.6
2696,2001-10-01,1.1,1.4546,1667.41,280.4
2697,2001-10-01,1.1,1.4534,1690.2,278.75
2698,2002-01-01,3.5,1.4497,1964.825,277.73333333333335
2699,2002-01-01,3.5,1.4451,1979.25,278.35
2700,2002-01-01,3.5,1.44,2044.27,278.8
2701,2002-01-01,3.5,1.4455,2059.38,277.75
2702,2002-01-01,3.5,1.4385,2037.1,278.6
2703,2002-01-01,3.5,1.4426,2055.74,278.6
2704,2002-01-01,3.5,1.4373,2044.89,281.1
2705,2002-01-01,3.5,1.4433,2047.24,286.85
2706,2002-01-01,3.5,1.4448,2022.46,285.75
2707,2002-01-01,3.5,1.4482,1990.74,286.35
2708,2002-01-01,3.5,1.445,2000.91,284.2
2709,2002-01-01,3.5,1.4375,1944.44,284.6
2710,2002-01-01,3.5,1.4348,1985.82,285.0
2711,2002-01-01,3.5,1.4365,1930.34,283.2
2712,2002-01-01,3.5,1.433,1906.435,282.3
2713,2002-01-01,3.5,1.4295,1882.53,282.05
2714,2002-01-01,3.5,1.4273,1922.38,280.75
2715,2002-01-01,3.5,1.4229,1942.58,279.2
2716,2002-01-01,3.5,1.4096,1937.7,279.0
2717,2002-01-01,3.5,1.4074,1943.91,279.1
2718,2002-01-01,3.5,1.4132,1892.99,277.9
2719,2002-01-01,3.5,1.416,1913.44,281.5
2720,2002-01-01,3.5,1.412,1934.03,282.3
2721,2002-04-01,2.4,1.4407,1862.62,303.1333333333333
2722,2002-04-01,2.4,1.4358,1804.4,304.0
2723,2002-04-01,2.4,1.435,1784.35,303.75
2724,2002-04-01,2.4,1.4349,1789.75,301.7
2725,2002-04-01,2.4,1.435,1770.03,301.0
2726,2002-04-01,2.4,1.431,1785.87,300.45
2727,2002-04-01,2.4,1.4345,1742.57,298.7
2728,2002-04-01,2.4,1.4365,1767.07,298.0
2729,2002-04-01,2.4,1.4382,1725.24,301.3
2730,2002-04-01,2.4,1.4371,1756.19,300.35
2731,2002-04-01,2.4,1.4372,1753.78,300.1
2732,2002-04-01,2.4,1.4396,1816.79,297.75
2733,2002-04-01,2.4,1.4438,1810.67,300.85
2734,2002-04-01,2.4,1.4479,1802.43,304.25
2735,2002-04-01,2.4,1.4472,1796.83,301.8
2736,2002-04-01,2.4,1.4488,1758.68,303.7
2737,2002-04-01,2.4,1.4486,1730.29,302.7
2738,2002-04-01,2.4,1.4480000000000002,1713.34,304.2
2739,2002-04-01,2.4,1.454,1713.7,307.25
2740,2002-04-01,2.4,1.4545,1663.89,306.6
2741,2002-04-01,2.4,1.4592,1656.93,309.7
2742,2002-04-01,2.4,1.4565,1688.23,308.2
2743,2002-07-01,1.8,1.5307,1403.8,312.1
2744,2002-07-01,1.8,1.53,1357.82,314.45
2745,2002-07-01,1.8,1.5268,1380.17,310.85
2746,2002-07-01,1.8,1.5236999999999998,1414.265,310.6
2747,2002-07-01,1.8,1.5206,1448.36,311.3
2748,2002-07-01,1.8,1.5348,1405.61,311.7
2749,2002-07-01,1.8,1.5465,1381.12,313.8
2750,2002-07-01,1.8,1.5483,1346.01,314.8
2751,2002-07-01,1.8,1.5545,1374.43,314.15
2752,2002-07-01,1.8,1.55,1373.5,316.7
2753,2002-07-01,1.8,1.5656,1382.62,319.0
2754,2002-07-01,1.8,1.5693,1375.26,318.25
2755,2002-07-01,1.8,1.5682,1397.25,316.15
2756,2002-07-01,1.8,1.5685,1356.95,317.65
2757,2002-07-01,1.8,1.5785,1319.15,322.9
2758,2002-07-01,1.8,1.58,1282.65,322.9
2759,2002-07-01,1.8,1.5657,1229.05,319.7
2760,2002-07-01,1.8,1.5745,1290.23,311.25
2761,2002-07-01,1.8,1.5754,1240.08,309.45
2762,2002-07-01,1.8,1.5635,1262.12,304.95
2763,2002-07-01,1.8,1.557,1335.25,303.0
2764,2002-07-01,1.8,1.5725,1344.19,305.4
2765,2002-07-01,1.8,1.5625,1328.26,304.65
2766,2002-10-01,0.6,1.5708,1213.72,321.75
2767,2002-10-01,0.6,1.5655,1187.3,322.2
2768,2002-10-01,0.6,1.5704,1165.56,322.1
2769,2002-10-01,0.6,1.569,1139.9,320.3
2770,2002-10-01,0.6,1.5643,1119.4,321.75
2771,2002-10-01,0.6,1.5569,1129.21,319.0
2772,2002-10-01,0.6,1.5595,1114.11,319.35
2773,2002-10-01,0.6,1.5625,1163.37,318.95
2774,2002-10-01,0.6,1.5605,1210.47,316.85
2775,2002-10-01,0.6,1.55735,1220.53,317.75
2776,2002-10-01,0.6,1.5542,1282.44,316.2
2777,2002-10-01,0.6,1.5543,1232.42,314.05
2778,2002-10-01,0.6,1.5525,1272.29,310.75
2779,2002-10-01,0.6,1.5461,1287.86,312.75
2780,2002-10-01,0.6,1.5418,1309.67,312.6
2781,2002-10-01,0.6,1.5463,1292.8,312.55
2782,2002-10-01,0.6,1.5499,1320.23,312.1
2783,2002-10-01,0.6,1.5478,1298.71,311.75
2784,2002-10-01,0.6,1.5533,1331.13,313.0
2785,2002-10-01,0.6,1.5602,1315.83,314.45
2786,2002-10-01,0.6,1.5585,1300.54,317.15
2787,2002-10-01,0.6,1.5568,1326.73,316.55
2788,2002-10-01,0.6,1.5630000000000002,1329.75,316.9
2789,2003-01-01,2.2,1.6035,1360.1799999999996,344.9333333333333
2790,2003-01-01,2.2,1.5975,1384.85,343.8
2791,2003-01-01,2.2,1.6045,1387.08,344.5
2792,2003-01-01,2.2,1.608,1421.32,351.75
2793,2003-01-01,2.2,1.6055,1431.57,349.0
2794,2003-01-01,2.2,1.6063,1401.07,349.75
2795,2003-01-01,2.2,1.6035,1438.46,352.4
2796,2003-01-01,2.2,1.6079,1447.72,353.0
2797,2003-01-01,2.2,1.6030000000000002,1446.04,352.55
2798,2003-01-01,2.2,1.607,1460.99,353.1
2799,2003-01-01,2.2,1.6029,1438.8,351.0
2800,2003-01-01,2.2,1.6073,1423.75,352.3
2801,2003-01-01,2.2,1.6173,1376.19,357.0
2802,2003-01-01,2.2,1.6148,1370.22,355.85
2803,2003-01-01,2.2,1.6123,1364.25,353.8
2804,2003-01-01,2.2,1.6162,1359.48,358.5
2805,2003-01-01,2.2,1.6233,1388.27,364.7
2806,2003-01-01,2.2,1.632,1342.14,366.0
2807,2003-01-01,2.2,1.6351,1325.27,368.5
2808,2003-01-01,2.2,1.64,1342.18,368.4
2809,2003-01-01,2.2,1.6457,1358.06,369.9
2810,2003-01-01,2.2,1.6482,1322.35,367.6
2811,2003-01-01,2.2,1.6448,1320.91,367.5
2812,2003-04-01,3.5,1.5767,1348.3,334.35
2813,2003-04-01,3.5,1.5659,1396.72,329.3
2814,2003-04-01,3.5,1.5718,1396.58,323.7
2815,2003-04-01,3.5,1.5597,1383.51,323.8
2816,2003-04-01,3.5,1.55,1389.51,319.9
2817,2003-04-01,3.5,1.5507,1382.94,323.4
2818,2003-04-01,3.5,1.5562,1356.74,321.35
2819,2003-04-01,3.5,1.5719,1365.61,324.6
2820,2003-04-01,3.5,1.5713,1358.85,324.8
2821,2003-04-01,3.5,1.5713,1384.95,325.95
2822,2003-04-01,3.5,1.5705,1391.01,325.45
2823,2003-04-01,3.5,1.574,1394.72,324.1
2824,2003-04-01,3.5,1.5748,1425.5,327.0
2825,2003-04-01,3.5,1.5733,1424.935,329.6333333333333
2826,2003-04-01,3.5,1.5592,1424.37,332.26666666666665
2827,2003-04-01,3.5,1.5768,1451.36,334.9
2828,2003-04-01,3.5,1.5815,1466.16,333.3
2829,2003-04-01,3.5,1.5971,1457.23,333.7
2830,2003-04-01,3.5,1.5915,1434.54,333.25
2831,2003-04-01,3.5,1.5906,1462.24,332.6
2832,2003-04-01,3.5,1.5904,1471.3,331.4
2833,2003-04-01,3.5,1.6,1464.31,336.75
2834,2003-07-01,7.0,1.6626,1640.13,350.2
2835,2003-07-01,7.0,1.6646,1678.73,351.5
2836,2003-07-01,7.0,1.6718,1663.46,349.4
2837,2003-07-01,7.0,1.6616499999999998,1692.085,351.3
2838,2003-07-01,7.0,1.6515,1720.71,348.15
2839,2003-07-01,7.0,1.6326,1746.46,347.2
2840,2003-07-01,7.0,1.6306,1747.46,344.15
2841,2003-07-01,7.0,1.6326,1715.86,343.4
2842,2003-07-01,7.0,1.6323,1733.93,343.7
2843,2003-07-01,7.0,1.6238,1754.82,347.5
2844,2003-07-01,7.0,1.5986,1753.21,348.25
2845,2003-07-01,7.0,1.5952,1747.97,343.2
2846,2003-07-01,7.0,1.5893,1698.02,342.5
2847,2003-07-01,7.0,1.5867,1708.5,344.35
2848,2003-07-01,7.0,1.601,1681.41,350.0
2849,2003-07-01,7.0,1.5978,1706.1,352.0
2850,2003-07-01,7.0,1.609,1719.18,354.75
2851,2003-07-01,7.0,1.611,1701.42,357.3
2852,2003-07-01,7.0,1.6198,1730.7,363.0
2853,2003-07-01,7.0,1.6272,1735.36,365.6
2854,2003-07-01,7.0,1.6225,1731.37,363.5
2855,2003-07-01,7.0,1.6167,1720.91,357.75
2856,2003-07-01,7.0,1.609,1735.02,354.75
2857,2003-10-01,4.7,1.6667,1832.25,383.5
2858,2003-10-01,4.7,1.675,1836.22,382.2
2859,2003-10-01,4.7,1.663,1880.57,384.25
2860,2003-10-01,4.7,1.6742,1893.46,371.3
2861,2003-10-01,4.7,1.6628,1907.85,376.1
2862,2003-10-01,4.7,1.6598,1893.78,375.25
2863,2003-10-01,4.7,1.6609,1911.9,370.6
2864,2003-10-01,4.7,1.6654,1915.31,372.3
2865,2003-10-01,4.7,1.66955,1933.53,370.25
2866,2003-10-01,4.7,1.6737,1943.19,373.95
2867,2003-10-01,4.7,1.6698,1939.1,373.5
2868,2003-10-01,4.7,1.676,1950.14,373.4
2869,2003-10-01,4.7,1.6721,1912.36,370.5
2870,2003-10-01,4.7,1.6749,1925.14,373.8
2871,2003-10-01,4.7,1.6746,1940.9,378.2
2872,2003-10-01,4.7,1.6935,1898.07,384.75
2873,2003-10-01,4.7,1.6943,1885.51,384.5
2874,2003-10-01,4.7,1.6972,1865.59,388.25
2875,2003-10-01,4.7,1.6952,1882.91,386.0
2876,2003-10-01,4.7,1.6956,1932.26,384.4
2877,2003-10-01,4.7,1.6988,1936.56,385.4
2878,2003-10-01,4.7,1.7025,1932.69,386.5
2879,2003-10-01,4.7,1.6956,1932.21,386.25
2880,2004-01-01,2.2,1.7872,2005.025,415.58333333333326
2881,2004-01-01,2.2,1.7902,2006.68,415.25
2882,2004-01-01,2.2,1.8085,2047.36,420.6
2883,2004-01-01,2.2,1.8245,2057.37,424.4
2884,2004-01-01,2.2,1.8193,2077.68,421.75
2885,2004-01-01,2.2,1.8338,2100.25,421.0
2886,2004-01-01,2.2,1.8472,2086.92,423.35
2887,2004-01-01,2.2,1.8511,2111.78,425.25
2888,2004-01-01,2.2,1.8432,2096.44,425.5
2889,2004-01-01,2.2,1.8409,2111.13,419.5
2890,2004-01-01,2.2,1.8205,2109.08,412.5
2891,2004-01-01,2.2,1.7996,2140.46,408.4
2892,2004-01-01,2.2,1.80915,2144.2200000000007,406.6
2893,2004-01-01,2.2,1.8187,2147.98,409.25
2894,2004-01-01,2.2,1.8295,2142.45,407.6
2895,2004-01-01,2.2,1.8446,2119.01,409.25
2896,2004-01-01,2.2,1.8203,2123.87,409.0
2897,2004-01-01,2.2,1.82,2153.83,408.2
2898,2004-01-01,2.2,1.8277,2116.04,405.7
2899,2004-01-01,2.2,1.837,2077.37,411.0
2900,2004-01-01,2.2,1.8112,2068.23,405.7
2901,2004-01-01,2.2,1.8215,2066.15,399.75
2902,2004-04-01,3.1,1.8564,2015.01,427.25
2903,2004-04-01,3.1,1.8293,2057.17,419.0
2904,2004-04-01,3.1,1.814,2079.12,417.7
2905,2004-04-01,3.1,1.8374,2059.9,418.5
2906,2004-04-01,3.1,1.841,2050.24,419.0
2907,2004-04-01,3.1,1.8325,2052.88,419.5
2908,2004-04-01,3.1,1.8322,2059.1800000000007,415.63333333333327
2909,2004-04-01,3.1,1.8358,2065.48,411.76666666666665
2910,2004-04-01,3.1,1.816,2030.08,407.9
2911,2004-04-01,3.1,1.7902,2024.85,397.75
2912,2004-04-01,3.1,1.7785,2002.17,398.25
2913,2004-04-01,3.1,1.8004,1995.74,400.85
2914,2004-04-01,3.1,1.8055,2020.43,403.1
2915,2004-04-01,3.1,1.7914,1978.63,396.85
2916,2004-04-01,3.1,1.7719999999999998,1995.63,392.75
2917,2004-04-01,3.1,1.7684,2032.91,392.3
2918,2004-04-01,3.1,1.7674,2049.77,394.5
2919,2004-04-01,3.1,1.7857,2036.77,397.0
2920,2004-04-01,3.1,1.7925,2032.53,396.25
2921,2004-04-01,3.1,1.7719999999999998,1989.54,392.25
2922,2004-04-01,3.1,1.7751,1958.78,386.0
2923,2004-04-01,3.1,1.7744,1920.15,388.5
2924,2004-07-01,3.8,1.816,2015.55,394.8
2925,2004-07-01,3.8,1.83,2006.66,397.75
2926,2004-07-01,3.8,1.83615,1985.045,398.25
2927,2004-07-01,3.8,1.8423,1963.43,394.5
2928,2004-07-01,3.8,1.8571,1966.08,399.65
2929,2004-07-01,3.8,1.8566,1935.32,405.35
2930,2004-07-01,3.8,1.8555,1946.33,406.5
2931,2004-07-01,3.8,1.864,1936.92,406.35
2932,2004-07-01,3.8,1.854,1931.66,400.9
2933,2004-07-01,3.8,1.8564,1914.88,403.8
2934,2004-07-01,3.8,1.8545,1912.71,403.15
2935,2004-07-01,3.8,1.8708,1883.15,406.3
2936,2004-07-01,3.8,1.8734,1883.83,406.35
2937,2004-07-01,3.8,1.8556,1917.07,400.0
2938,2004-07-01,3.8,1.8354,1874.37,398.5
2939,2004-07-01,3.8,1.847,1889.06,397.75
2940,2004-07-01,3.8,1.8321,1849.09,391.5
2941,2004-07-01,3.8,1.8393,1839.02,390.75
2942,2004-07-01,3.8,1.8219,1869.1,389.85
2943,2004-07-01,3.8,1.8222,1858.26,387.3
2944,2004-07-01,3.8,1.8174,1881.06,387.3
2945,2004-07-01,3.8,1.8183,1887.36,391.4
2946,2004-10-01,4.1,1.7976,1942.2,418.1
2947,2004-10-01,4.1,1.7827,1952.4,412.55
2948,2004-10-01,4.1,1.7828,1955.5,415.4
2949,2004-10-01,4.1,1.779,1971.03,418.45
2950,2004-10-01,4.1,1.7822,1948.52,418.1
2951,2004-10-01,4.1,1.7935,1919.97,421.75
2952,2004-10-01,4.1,1.7907000000000002,1928.76,421.7
2953,2004-10-01,4.1,1.7879,1925.17,414.7
2954,2004-10-01,4.1,1.789,1920.53,411.25
2955,2004-10-01,4.1,1.7972,1903.02,415.35
2956,2004-10-01,4.1,1.8048,1911.5,420.4
2957,2004-10-01,4.1,1.801,1936.52,419.1
2958,2004-10-01,4.1,1.8039,1922.9,419.35
2959,2004-10-01,4.1,1.8187,1932.97,423.6
2960,2004-10-01,4.1,1.8297,1953.62,422.5
2961,2004-10-01,4.1,1.8277,1915.14,422.8
2962,2004-10-01,4.1,1.8404,1914.04,429.15
2963,2004-10-01,4.1,1.8369,1928.79,427.5
2964,2004-10-01,4.1,1.8323,1969.99,428.25
2965,2004-10-01,4.1,1.832,1975.74,424.2
2966,2004-10-01,4.1,1.8345,1974.99,425.55
2967,2005-01-01,4.5,1.9058,2152.15,430.36666666666673
2968,2005-01-01,4.5,1.8834,2107.86,427.75
2969,2005-01-01,4.5,1.8875,2091.24,426.0
2970,2005-01-01,4.5,1.8751,2090.0,424.35
2971,2005-01-01,4.5,1.8702,2088.61,422.2
2972,2005-01-01,4.5,1.8751,2097.04,420.0
2973,2005-01-01,4.5,1.8796,2079.62,421.35
2974,2005-01-01,4.5,1.8932,2092.53,426.6
2975,2005-01-01,4.5,1.8832,2070.56,423.6
2976,2005-01-01,4.5,1.8695,2087.91,422.5
2977,2005-01-01,4.5,1.8694,2096.975,422.25
2978,2005-01-01,4.5,1.8693,2106.04,421.75
2979,2005-01-01,4.5,1.8742,2073.59,424.95
2980,2005-01-01,4.5,1.872,2045.88,422.9
2981,2005-01-01,4.5,1.874,2034.27,423.3
2982,2005-01-01,4.5,1.8778,2008.7,427.35
2983,2005-01-01,4.5,1.8647,2019.95,424.5
2984,2005-01-01,4.5,1.8833,2046.09,425.8
2985,2005-01-01,4.5,1.8866,2047.15,424.5
2986,2005-01-01,4.5,1.885,2035.83,426.8
2987,2005-01-01,4.5,1.885,2062.41,422.15
2988,2005-04-01,1.9,1.8789,1984.81,427.15
2989,2005-04-01,1.9,1.8733,1991.07,423.9
2990,2005-04-01,1.9,1.8773,1999.32,424.6
2991,2005-04-01,1.9,1.8787,1999.14,425.75
2992,2005-04-01,1.9,1.8768,2018.79,428.0
2993,2005-04-01,1.9,1.8824,1999.35,425.2
2994,2005-04-01,1.9,1.8908,1992.12,429.0
2995,2005-04-01,1.9,1.8842,2005.4,427.3
2996,2005-04-01,1.9,1.893,1974.37,427.5
2997,2005-04-01,1.9,1.8806,1946.71,423.45
2998,2005-04-01,1.9,1.893,1908.15,424.6
2999,2005-04-01,1.9,1.9052,1912.92,425.75
3000,2005-04-01,1.9,1.9165,1932.36,427.45
3001,2005-04-01,1.9,1.9197,1913.76,433.2
3002,2005-04-01,1.9,1.9104,1962.41,434.0
3003,2005-04-01,1.9,1.9151,1932.19,434.6
3004,2005-04-01,1.9,1.9117,1950.78,432.9
3005,2005-04-01,1.9,1.904,1927.44,437.0
3006,2005-04-01,1.9,1.9047,1930.43,434.35
3007,2005-04-01,1.9,1.9097,1904.18,432.5
3008,2005-04-01,1.9,1.9122,1921.65,435.7
3009,2005-07-01,3.6,1.7708,2057.37,432.6
3010,2005-07-01,3.6,1.7639,2068.06,427.4
3011,2005-07-01,3.6,1.757,2078.75,423.75
3012,2005-07-01,3.6,1.7583,2068.65,423.5
3013,2005-07-01,3.6,1.7418,2075.66,425.2
3014,2005-07-01,3.6,1.736,2112.88,424.4
3015,2005-07-01,3.6,1.7563,2135.43,424.2
3016,2005-07-01,3.6,1.7753,2143.15,426.25
3017,2005-07-01,3.6,1.7554,2144.11,424.5
3018,2005-07-01,3.6,1.7585,2152.82,424.3
3019,2005-07-01,3.6,1.7533,2156.78,418.35
3020,2005-07-01,3.6,1.7523,2144.87,420.9
3021,2005-07-01,3.6,1.7364,2173.18,419.25
3022,2005-07-01,3.6,1.7303,2188.57,422.15
3023,2005-07-01,3.6,1.7471,2178.6,424.25
3024,2005-07-01,3.6,1.7413,2179.74,425.0
3025,2005-07-01,3.6,1.7455,2166.74,425.4
3026,2005-07-01,3.6,1.7415,2175.99,423.25
3027,2005-07-01,3.6,1.7438,2186.22,424.0
3028,2005-07-01,3.6,1.7547,2198.44,426.4
3029,2005-07-01,3.6,1.7593,2184.83,429.0
3030,2005-10-01,2.6,1.7558,2155.43,466.1
3031,2005-10-01,2.6,1.7587,2139.36,467.45
3032,2005-10-01,2.6,1.7655,2103.02,463.5
3033,2005-10-01,2.6,1.7728,2084.08,471.8
3034,2005-10-01,2.6,1.7599,2090.35,472.7
3035,2005-10-01,2.6,1.7544,2078.92,473.2
3036,2005-10-01,2.6,1.7489,2061.09,475.5
3037,2005-10-01,2.6,1.7532,2037.47,475.1
3038,2005-10-01,2.6,1.7484,2047.22,469.5
3039,2005-10-01,2.6,1.7677,2064.83,466.0
3040,2005-10-01,2.6,1.7553,2070.3,474.5
3041,2005-10-01,2.6,1.7487,2056.0,472.0
3042,2005-10-01,2.6,1.7627,2091.24,465.9
3043,2005-10-01,2.6,1.7712,2068.11,464.3
3044,2005-10-01,2.6,1.7692,2082.21,462.85
3045,2005-10-01,2.6,1.7711,2115.83,466.1
3046,2005-10-01,2.6,1.7855,2109.45,472.25
3047,2005-10-01,2.6,1.7766,2100.05,473.2
3048,2005-10-01,2.6,1.7836,2063.81,474.4
3049,2005-10-01,2.6,1.7781,2089.88,470.75
3050,2005-10-01,2.6,1.7689,2120.3,470.75
3051,2006-01-01,5.4,1.7296,2224.53,524.3333333333334
3052,2006-01-01,5.4,1.7404,2243.74,530.0
3053,2006-01-01,5.4,1.7588,2263.46,529.5
3054,2006-01-01,5.4,1.7566,2276.87,524.75
3055,2006-01-01,5.4,1.7697,2305.62,535.25
3056,2006-01-01,5.4,1.7645,2318.69,541.5
3057,2006-01-01,5.4,1.7645,2320.32,543.5
3058,2006-01-01,5.4,1.7643,2331.36,544.4
3059,2006-01-01,5.4,1.7612,2316.69,542.5
3060,2006-01-01,5.4,1.7715,2317.04,548.25
3061,2006-01-01,5.4,1.76715,2309.865,561.75
3062,2006-01-01,5.4,1.7628,2302.69,553.25
3063,2006-01-01,5.4,1.7622,2279.64,545.0
3064,2006-01-01,5.4,1.7618,2301.81,554.75
3065,2006-01-01,5.4,1.7663,2247.7,567.25
3066,2006-01-01,5.4,1.7842,2248.47,554.5
3067,2006-01-01,5.4,1.7885,2265.25,557.25
3068,2006-01-01,5.4,1.7874,2260.65,561.75
3069,2006-01-01,5.4,1.783,2283.0,556.5
3070,2006-01-01,5.4,1.7733,2304.23,561.75
3071,2006-01-01,5.4,1.7688,2306.78,565.0
3072,2006-01-01,5.4,1.7819999999999998,2305.82,568.75
3073,2006-04-01,0.9,1.7389,2336.74,587.0
3074,2006-04-01,0.9,1.7559,2345.36,588.0
3075,2006-04-01,0.9,1.7497,2359.75,586.5
3076,2006-04-01,0.9,1.7504,2361.17,592.5
3077,2006-04-01,0.9,1.7407,2339.02,589.75
3078,2006-04-01,0.9,1.7405,2333.27,597.25
3079,2006-04-01,0.9,1.7467,2310.35,597.75
3080,2006-04-01,0.9,1.7508,2314.68,597.25
3081,2006-04-01,0.9,1.7529,2326.11,593.0
3082,2006-04-01,0.9,1.751,2318.635,600.25
3083,2006-04-01,0.9,1.7716,2311.16,607.5
3084,2006-04-01,0.9,1.7762,2356.14,614.75
3085,2006-04-01,0.9,1.7895,2370.88,624.75
3086,2006-04-01,0.9,1.7801,2362.55,625.0
3087,2006-04-01,0.9,1.7817,2342.86,623.5
3088,2006-04-01,0.9,1.7839,2333.38,622.5
3089,2006-04-01,0.9,1.7876,2330.3,634.75
3090,2006-04-01,0.9,1.7897,2333.63,635.5
3091,2006-04-01,0.9,1.8011,2344.95,638.0
3092,2006-04-01,0.9,1.822,2322.57,644.0
3093,2006-07-01,0.6,1.841,2190.43,622.95
3094,2006-07-01,0.6,1.8376,2171.885,622.0
3095,2006-07-01,0.6,1.8342,2153.34,623.0
3096,2006-07-01,0.6,1.8376,2155.09,626.0
3097,2006-07-01,0.6,1.8513,2130.06,631.5
3098,2006-07-01,0.6,1.842,2116.93,626.0
3099,2006-07-01,0.6,1.8431,2128.86,630.75
3100,2006-07-01,0.6,1.8347,2090.24,650.0
3101,2006-07-01,0.6,1.8404,2054.11,649.5
3102,2006-07-01,0.6,1.8364,2037.35,663.25
3103,2006-07-01,0.6,1.8203,2037.72,652.5
3104,2006-07-01,0.6,1.8271,2043.22,645.0
3105,2006-07-01,0.6,1.8377,2080.71,641.6
3106,2006-07-01,0.6,1.8495,2039.42,642.5
3107,2006-07-01,0.6,1.8586,2020.39,634.0
3108,2006-07-01,0.6,1.8492,2061.84,605.7
3109,2006-07-01,0.6,1.8407,2073.9,618.75
3110,2006-07-01,0.6,1.8474,2070.46,614.3
3111,2006-07-01,0.6,1.8627,2054.47,639.0
3112,2006-07-01,0.6,1.8645,2094.14,637.1
3113,2006-07-01,0.6,1.8685,2091.47,632.5
3114,2006-10-01,3.5,1.8861,2237.6,600.6
3115,2006-10-01,3.5,1.8873,2243.65,582.25
3116,2006-10-01,3.5,1.8839,2290.95,573.6
3117,2006-10-01,3.5,1.8772,2306.34,573.3
3118,2006-10-01,3.5,1.8712,2299.99,560.75
3119,2006-10-01,3.5,1.863,2311.77,575.25
3120,2006-10-01,3.5,1.8548,2315.43,571.4
3121,2006-10-01,3.5,1.8568,2308.27,574.1
3122,2006-10-01,3.5,1.8558,2346.18,573.0
3123,2006-10-01,3.5,1.8551,2357.29,586.1
3124,2006-10-01,3.5,1.8606,2363.84,595.1
3125,2006-10-01,3.5,1.8734,2344.95,590.0
3126,2006-10-01,3.5,1.8675,2337.15,594.0
3127,2006-10-01,3.5,1.876,2340.94,597.25
3128,2006-10-01,3.5,1.8828,2342.3,596.6
3129,2006-10-01,3.5,1.871,2355.56,582.75
3130,2006-10-01,3.5,1.8745,2344.84,575.6
3131,2006-10-01,3.5,1.8772,2356.59,580.75
3132,2006-10-01,3.5,1.8876,2379.1,596.25
3133,2006-10-01,3.5,1.8968,2350.62,596.25
3134,2006-10-01,3.5,1.9025,2363.77,608.5
