,DATE,EXCH,STOCK,GOLD
6248,18-01-1995,1.5707,772.38,382.6
6249,19-01-1995,1.575,768.55,381.9
6250,20-01-1995,1.5877,762.05,383.85
6251,23-01-1995,1.5955,759.51,382.35
6252,24-01-1995,1.5959999999999999,763.2,381.3
6253,25-01-1995,1.5932,760.98,381.45
6254,26-01-1995,1.5908,757.56,381.35
6255,27-01-1995,1.5885,758.91,378.4
6256,30-01-1995,1.5935,751.83,375.9
6257,31-01-1995,1.5815,755.2,374.9
6258,01-02-1995,1.5805,758.31,376.25
6259,02-02-1995,1.5830000000000002,763.64,375.9
6260,03-02-1995,1.5643,772.06,375.65
6261,06-02-1995,1.56,778.85,374.5
6262,07-02-1995,1.557,778.97,374.5
6263,08-02-1995,1.5523,783.77,374.6
6264,09-02-1995,1.5565,785.44,376.6
6265,10-02-1995,1.5627,790.43,376.4
6266,13-02-1995,1.5635,789.42,374.5
6267,14-02-1995,1.5575,790.62,376.0
6268,15-02-1995,1.5605,795.63,376.6
6269,16-02-1995,1.5775,793.31,376.75
6270,17-02-1995,1.5765,786.97,378.25
6271,20-02-1995,1.579,785.7950000000002,379.2
6272,21-02-1995,1.5815,784.62,378.65
6273,22-02-1995,1.5859999999999999,787.93,379.2
6274,23-02-1995,1.5930000000000002,791.35,379.5
6275,24-02-1995,1.5885,791.08,377.75
6276,27-02-1995,1.5835,784.5,375.6
6277,28-02-1995,1.584,793.73,376.4
6278,01-03-1995,1.5843,791.87,375.7
6279,02-03-1995,1.591,793.68,374.75
6280,03-03-1995,1.621,798.79,377.25
6281,06-03-1995,1.633,797.77,378.85
6282,07-03-1995,1.6440000000000001,791.33,382.0
6283,08-03-1995,1.619,795.81,380.0
6284,09-03-1995,1.6152,796.24,380.9
6285,10-03-1995,1.5802,802.22,381.4
6286,13-03-1995,1.5968,802.31,385.5
6287,14-03-1995,1.5855,808.24,384.7
6288,15-03-1995,1.6030000000000002,807.38,386.15
6289,16-03-1995,1.5859999999999999,809.34,383.7
6290,17-03-1995,1.5819999999999999,808.33,382.65
6291,20-03-1995,1.5805,810.49,382.2
6292,21-03-1995,1.5855,809.78,382.9
6293,22-03-1995,1.5859999999999999,809.1,382.25
6294,23-03-1995,1.5923,811.39,383.45
6295,24-03-1995,1.588,818.66,382.1
6296,27-03-1995,1.5955,822.63,382.2
6297,28-03-1995,1.61,826.14,381.7
6298,29-03-1995,1.608,819.16,383.0
6299,30-03-1995,1.5985,816.86,383.4
6300,31-03-1995,1.619,817.21,392.0
6301,03-04-1995,1.6159999999999999,818.05,392.3
6302,04-04-1995,1.6015,813.72,391.7
6303,05-04-1995,1.6065,816.32,392.05
6304,06-04-1995,1.6058,813.8,393.4
6305,07-04-1995,1.6015,814.69,393.1
6306,10-04-1995,1.594,821.26,389.3
6307,11-04-1995,1.5945,824.83,390.0
6308,12-04-1995,1.59,828.53,390.05
6309,13-04-1995,1.6068,832.64,389.2
6310,14-04-1995,1.6019999999999999,831.73,390.41666666666674
6311,17-04-1995,1.6195,830.82,391.63333333333327
6312,18-04-1995,1.614,825.74,392.85
6313,19-04-1995,1.6159999999999999,816.55,395.55
6314,20-04-1995,1.6127,819.01,393.3
6315,21-04-1995,1.61,823.44,390.35
6316,24-04-1995,1.6055,828.91,390.65
6317,25-04-1995,1.6135,831.28,389.75
6318,26-04-1995,1.6105,836.91,388.9
6319,27-04-1995,1.6162,840.95,386.35
6320,28-04-1995,1.6091,843.98,389.75
6321,01-05-1995,1.618,841.63,387.2
6322,02-05-1995,1.6125,841.79,388.55
6323,03-05-1995,1.6172,850.26,388.7
6324,04-05-1995,1.6185,846.75,390.1
6325,05-05-1995,1.599,843.53,391.0
6326,08-05-1995,1.608,849.29,389.55
6327,09-05-1995,1.5885,848.17,388.1
6328,10-05-1995,1.5815,847.62,383.2
6329,11-05-1995,1.5576,853.83,383.65
6330,12-05-1995,1.571,858.94,384.6
6331,15-05-1995,1.5652,863.06,383.75
6332,16-05-1995,1.569,868.25,383.85
6333,17-05-1995,1.5685,871.93,382.9
6334,18-05-1995,1.5625,864.06,383.0
6335,19-05-1995,1.5735,864.32,383.0
6336,22-05-1995,1.575,871.18,381.55
6337,23-05-1995,1.5659999999999998,879.64,382.0
6338,24-05-1995,1.5755,877.98,383.1
6339,25-05-1995,1.6037,877.32,385.8
6340,26-05-1995,1.604,871.87,385.5
6341,29-05-1995,1.6025,865.2850000000002,385.625
6342,30-05-1995,1.601,858.7,385.75
6343,31-05-1995,1.5865,864.58,384.3
6344,01-06-1995,1.5945,868.82,383.5
6345,02-06-1995,1.5859999999999999,872.97,384.15
6346,05-06-1995,1.5955,882.85,383.25
6347,06-06-1995,1.59,879.4,384.2
6348,07-06-1995,1.5942,881.58,385.9
6349,08-06-1995,1.5919999999999999,886.13,385.05
6350,09-06-1995,1.5945,884.38,386.4
6351,12-06-1995,1.595,887.98,387.5
6352,13-06-1995,1.5955,894.23,387.0
6353,14-06-1995,1.6085,895.72,387.75
6354,15-06-1995,1.5955,902.68,388.5
6355,16-06-1995,1.607,908.65,391.3
6356,19-06-1995,1.5995,922.09,390.5
6357,20-06-1995,1.6030000000000002,929.83,390.75
6358,21-06-1995,1.6049,929.19,390.7
6359,22-06-1995,1.5998,940.09,389.65
6360,23-06-1995,1.6045,938.87,389.2
6361,26-06-1995,1.5855,926.98,389.0
6362,27-06-1995,1.5845,919.56,389.4
6363,28-06-1995,1.574,920.52,388.25
6364,29-06-1995,1.5915,926.81,387.3
6365,30-06-1995,1.5905,933.45,387.05
6366,03-07-1995,1.5972,934.53,384.5
6367,04-07-1995,1.5961,938.175,384.75
6368,05-07-1995,1.595,941.82,384.25
6369,06-07-1995,1.5985,952.93,384.15
6370,07-07-1995,1.5945,969.76,385.75
6371,10-07-1995,1.5905,976.62,385.8
6372,11-07-1995,1.588,970.22,384.75
6373,12-07-1995,1.5915,988.63,386.7
6374,13-07-1995,1.6005,994.15,389.2
6375,14-07-1995,1.5945,999.33,388.4
6376,17-07-1995,1.5945,1005.89,388.4
6377,18-07-1995,1.5962,988.53,389.6
6378,19-07-1995,1.5955,952.87,390.45
6379,20-07-1995,1.597,960.57,386.85
6380,21-07-1995,1.594,961.77,385.95
6381,24-07-1995,1.5976,978.57,386.65
6382,25-07-1995,1.5879,993.75,386.7
6383,26-07-1995,1.5956,1000.18,386.0
6384,27-07-1995,1.5964,1010.66,385.7
6385,28-07-1995,1.6003,1005.28,383.0
6386,31-07-1995,1.598,1001.21,383.35
6387,01-08-1995,1.5992,991.11,382.85
6388,02-08-1995,1.5995,983.75,382.65
6389,03-08-1995,1.6068,982.7,384.0
6390,04-08-1995,1.6073,991.09,384.0
6391,07-08-1995,1.6018,995.22,384.1
6392,08-08-1995,1.601,997.12,384.5
6393,09-08-1995,1.6002,1005.1,384.4
6394,10-08-1995,1.5888,1000.61,384.05
6395,11-08-1995,1.5776,1004.11,383.55
6396,14-08-1995,1.574,1012.44,383.5
6397,15-08-1995,1.5553,1012.37,386.35
6398,16-08-1995,1.5515,1025.75,382.0
6399,17-08-1995,1.5345,1029.24,384.35
6400,18-08-1995,1.5430000000000001,1031.28,384.5
6401,21-08-1995,1.5405,1019.7,384.7
6402,22-08-1995,1.5355,1025.29,384.05
6403,23-08-1995,1.5415,1028.19,382.75
6404,24-08-1995,1.5432,1020.93,384.0
6405,25-08-1995,1.5418,1019.97,383.1
6406,28-08-1995,1.5525,1008.15,383.05
6407,29-08-1995,1.5453,1003.64,383.0
6408,30-08-1995,1.544,1012.61,381.65
6409,31-08-1995,1.5515,1020.11,382.35
6410,01-09-1995,1.5533,1019.47,381.5
6411,04-09-1995,1.5549,1029.385,379.7
6412,05-09-1995,1.5565,1039.3,379.4
6413,06-09-1995,1.5501,1044.28,380.05
6414,07-09-1995,1.55,1051.08,381.45
6415,08-09-1995,1.5482,1060.03,382.4
6416,11-09-1995,1.5483,1066.56,382.1
6417,12-09-1995,1.5545,1065.0,383.1
6418,13-09-1995,1.548,1067.4,384.9
6419,14-09-1995,1.5505,1066.96,385.1
6420,15-09-1995,1.5519999999999998,1051.1,385.0
6421,18-09-1995,1.546,1050.18,385.4
6422,19-09-1995,1.546,1060.32,384.85
6423,20-09-1995,1.5525,1065.09,384.5
6424,21-09-1995,1.5695,1058.51,383.4
6425,22-09-1995,1.5795,1053.39,383.5
6426,25-09-1995,1.5715,1046.15,382.75
6427,26-09-1995,1.5708,1038.05,383.8
6428,27-09-1995,1.5722,1026.54,383.75
6429,28-09-1995,1.5805,1047.05,383.5
6430,29-09-1995,1.5795,1043.54,384.0
6431,02-10-1995,1.5909,1027.57,383.25
6432,03-10-1995,1.5808,1020.45,382.2
6433,04-10-1995,1.5837,1002.27,382.5
6434,05-10-1995,1.584,1014.2,383.25
6435,06-10-1995,1.5812,1012.04,383.05
6436,09-10-1995,1.5795,984.74,384.5
6437,10-10-1995,1.5778,983.47,385.1
6438,11-10-1995,1.5730000000000002,1001.57,384.5
6439,12-10-1995,1.5735,1015.63,384.45
6440,13-10-1995,1.5725,1018.38,383.8
6441,16-10-1995,1.575,1018.13,383.85
6442,17-10-1995,1.574,1035.44,383.4
6443,18-10-1995,1.5695,1045.13,383.65
6444,19-10-1995,1.5725,1046.97,381.75
6445,20-10-1995,1.5759,1039.53,381.75
6446,23-10-1995,1.58,1036.92,382.55
6447,24-10-1995,1.581,1039.24,382.5
6448,25-10-1995,1.5795,1026.47,382.65
6449,26-10-1995,1.574,1017.57,382.9
6450,27-10-1995,1.5795,1025.55,382.6
6451,30-10-1995,1.5775,1039.69,382.15
6452,31-10-1995,1.5807,1036.06,382.65
6453,01-11-1995,1.5778,1040.5,381.95
6454,02-11-1995,1.5813,1057.32,382.05
6455,03-11-1995,1.5805,1065.66,382.55
6456,06-11-1995,1.5793,1062.14,382.2
6457,07-11-1995,1.5778,1043.9,384.8
6458,08-11-1995,1.5805,1047.94,384.8
6459,09-11-1995,1.5794,1065.59,385.0
6460,10-11-1995,1.5753,1063.87,389.4
6461,13-11-1995,1.5555,1058.46,388.3
6462,14-11-1995,1.5605,1040.62,385.85
6463,15-11-1995,1.558,1041.85,385.3
6464,16-11-1995,1.5558,1044.48,385.2
6465,17-11-1995,1.5505,1045.03,386.35
6466,20-11-1995,1.5495,1029.47,386.3
6467,21-11-1995,1.5583,1024.99,386.3
6468,22-11-1995,1.565,1021.24,384.35
6469,23-11-1995,1.5625,1025.705,382.8
6470,24-11-1995,1.56,1030.17,383.45
6471,27-11-1995,1.5505,1029.32,384.6
6472,28-11-1995,1.548,1050.05,388.9
6473,29-11-1995,1.5383,1057.57,388.5
6474,30-11-1995,1.5302,1059.2,387.8
6475,01-12-1995,1.536,1055.31,386.2
6476,04-12-1995,1.536,1069.79,385.9
6477,05-12-1995,1.541,1065.89,386.55
6478,06-12-1995,1.5422,1061.73,388.4
6479,07-12-1995,1.5353,1053.17,387.8
6480,08-12-1995,1.5329,1062.41,388.8
6481,11-12-1995,1.5348,1061.5,389.6
6482,12-12-1995,1.5313,1052.07,388.8
6483,13-12-1995,1.5325,1056.54,387.6
6484,14-12-1995,1.541,1038.19,385.7
6485,15-12-1995,1.5395,1030.48,386.2
6486,18-12-1995,1.5390000000000001,1002.56,387.2
6487,19-12-1995,1.5419999999999998,1026.41,388.1
6488,20-12-1995,1.5373,1025.27,387.6
6489,21-12-1995,1.5388,1040.64,388.05
6490,22-12-1995,1.5425,1046.89,387.8
6491,25-12-1995,1.5490000000000002,1048.13,387.55
6492,26-12-1995,1.5555,1049.37,387.3
6493,27-12-1995,1.56,1048.13,387.05
6494,28-12-1995,1.5390000000000001,1042.22,387.0
6495,29-12-1995,1.5535,1052.13,387.7166666666666
6496,01-01-1996,1.5550000000000002,1055.39,388.4333333333333
6497,02-01-1996,1.5565,1058.65,389.15
6498,03-01-1996,1.5517,1046.26,393.4
6499,04-01-1996,1.5463,1029.82,394.25
6500,05-01-1996,1.5519999999999998,1033.47,395.9
6501,08-01-1996,1.5495,1032.37,396.6
6502,09-01-1996,1.5475,998.81,394.55
6503,10-01-1996,1.5456,990.21,400.0
6504,11-01-1996,1.5445,1011.1,399.0
6505,12-01-1996,1.5487,1008.23,399.6
6506,15-01-1996,1.54335,988.57,395.55
6507,16-01-1996,1.538,995.87,397.6
6508,17-01-1996,1.5255,998.3,397.7
6509,18-01-1996,1.5228,1007.24,397.5
6510,19-01-1996,1.5093,1018.45,399.1
6511,22-01-1996,1.5135,1029.44,402.2
6512,23-01-1996,1.5135,1028.04,403.65
6513,24-01-1996,1.5092,1043.46,402.5
6514,25-01-1996,1.5075,1035.95,406.6
6515,26-01-1996,1.5030000000000001,1040.96,406.5
6516,29-01-1996,1.5063,1042.51,404.5
6517,30-01-1996,1.5037,1051.3,406.55
6518,31-01-1996,1.5096,1059.79,405.55
6519,01-02-1996,1.5132,1069.46,409.1
6520,02-02-1996,1.5190000000000001,1072.11,414.5
6521,05-02-1996,1.5352,1083.34,414.8
6522,06-02-1996,1.5402,1089.08,412.3
6523,07-02-1996,1.5365,1084.88,414.2
6524,08-02-1996,1.5374,1093.17,407.9
6525,09-02-1996,1.5318,1094.6,408.0
6526,12-02-1996,1.5308,1095.38,404.5
6527,13-02-1996,1.534,1087.22,403.2
6528,14-02-1996,1.5371,1088.03,403.1
6529,15-02-1996,1.5385,1090.54,404.6
6530,16-02-1996,1.5487,1090.71,404.85
6531,19-02-1996,1.5466,1086.975,405.35
6532,20-02-1996,1.5445,1083.24,402.2
6533,21-02-1996,1.5425,1096.85,396.8
6534,22-02-1996,1.5435,1117.11,399.65
6535,23-02-1996,1.541,1117.79,398.25
6536,26-02-1996,1.54,1113.05,399.0
6537,27-02-1996,1.5398,1106.17,399.5
6538,28-02-1996,1.5335,1107.55,397.55
6539,29-02-1996,1.5319999999999998,1100.05,400.65
6540,01-03-1996,1.5273,1086.08,398.35
6541,04-03-1996,1.5284,1084.88,393.7
6542,05-03-1996,1.5290000000000001,1096.81,393.6
6543,06-03-1996,1.5290000000000001,1091.82,393.6
6544,07-03-1996,1.53,1093.12,393.9
6545,08-03-1996,1.524,1063.73,396.8
6546,11-03-1996,1.5238,1080.5,395.75
6547,12-03-1996,1.5213,1073.05,396.25
6548,13-03-1996,1.5225,1088.64,396.5
6549,14-03-1996,1.5231,1091.07,395.5
6550,15-03-1996,1.525,1099.59,395.7
6551,18-03-1996,1.53,1114.42,394.0
6552,19-03-1996,1.5327,1112.5,395.1
6553,20-03-1996,1.5376,1101.82,394.9
6554,21-03-1996,1.536,1099.79,395.8
6555,22-03-1996,1.5334,1102.22,397.7
6556,25-03-1996,1.5230000000000001,1087.09,397.9
6557,26-03-1996,1.524,1088.35,399.9
6558,27-03-1996,1.5181,1093.88,400.35
6559,28-03-1996,1.5239,1094.83,398.7
6560,29-03-1996,1.5262,1101.4,396.35
6561,01-04-1996,1.5244,1106.57,394.2
6562,02-04-1996,1.5248,1111.29,394.35
6563,03-04-1996,1.526,1115.85,394.65
6564,04-04-1996,1.5295,1118.21,393.75
6565,05-04-1996,1.5287,1111.935,394.6
6566,08-04-1996,1.531,1105.66,395.45
6567,09-04-1996,1.5243,1109.15,396.3
6568,10-04-1996,1.5115,1105.28,394.55
6569,11-04-1996,1.5125,1097.14,394.3
6570,12-04-1996,1.5123,1100.94,394.75
6571,15-04-1996,1.5085,1110.44,393.2
6572,16-04-1996,1.5071,1124.92,393.5
6573,17-04-1996,1.507,1120.87,391.1
6574,18-04-1996,1.51,1136.3,390.5
6575,19-04-1996,1.5168,1138.7,390.9
6576,22-04-1996,1.5112,1153.5,391.0
6577,23-04-1996,1.5161,1166.76,391.75
6578,24-04-1996,1.5138,1176.83,390.8
6579,25-04-1996,1.5127,1184.17,393.3
6580,26-04-1996,1.5103,1186.89,391.9
6581,29-04-1996,1.5094,1188.2,390.85
6582,30-04-1996,1.505,1190.52,391.3
6583,01-05-1996,1.4948,1199.66,392.3
6584,02-05-1996,1.5030000000000001,1178.33,392.4
6585,03-05-1996,1.5042,1184.6,394.0
6586,06-05-1996,1.5072,1186.31,393.85
6587,07-05-1996,1.5125,1182.67,393.7
6588,08-05-1996,1.5215,1183.43,394.8
6589,09-05-1996,1.5219999999999998,1187.82,392.7
6590,10-05-1996,1.5223,1202.76,393.2
6591,13-05-1996,1.5145,1221.87,391.0
6592,14-05-1996,1.5149,1234.49,390.7
6593,15-05-1996,1.5130000000000001,1233.56,392.2
6594,16-05-1996,1.5133,1239.31,391.9
6595,17-05-1996,1.515,1241.88,391.95
6596,20-05-1996,1.5130000000000001,1248.11,390.85
6597,21-05-1996,1.5115,1244.42,391.0
6598,22-05-1996,1.5103,1247.38,390.8
6599,23-05-1996,1.5134,1248.65,391.4
6600,24-05-1996,1.511,1247.8,390.85
6601,27-05-1996,1.51185,1242.05,391.425
6602,28-05-1996,1.5127,1236.3,392.0
6603,29-05-1996,1.5211,1225.63,391.0
6604,30-05-1996,1.5345,1233.48,391.3
6605,31-05-1996,1.5495,1243.43,390.55
6606,03-06-1996,1.5515,1238.73,390.7
6607,04-06-1996,1.5485,1243.68,389.7
6608,05-06-1996,1.5474,1249.15,387.65
6609,06-06-1996,1.5405,1232.52,384.85
6610,07-06-1996,1.541,1229.76,386.6
6611,10-06-1996,1.5322,1230.04,385.65
6612,11-06-1996,1.5355,1230.76,384.9
6613,12-06-1996,1.5345,1235.47,384.8
6614,13-06-1996,1.5319999999999998,1225.65,384.7
6615,14-06-1996,1.5358,1213.18,384.1
6616,17-06-1996,1.545,1207.64,385.0
6617,18-06-1996,1.5435,1183.08,384.85
6618,19-06-1996,1.5433,1179.27,386.3
6619,20-06-1996,1.5418,1167.34,384.4
6620,21-06-1996,1.5383,1175.44,383.2
6621,24-06-1996,1.54,1182.9,384.2
6622,25-06-1996,1.5405,1172.58,385.1
6623,26-06-1996,1.5414,1153.29,383.8
6624,27-06-1996,1.5462,1166.01,382.95
6625,28-06-1996,1.5529,1185.02,382.0
6626,01-07-1996,1.5545,1197.45,381.55
6627,02-07-1996,1.5583,1191.15,381.95
6628,03-07-1996,1.5587,1181.6,381.95
6629,04-07-1996,1.55545,1169.975,381.0
6630,05-07-1996,1.5522,1158.35,381.5
6631,08-07-1996,1.5530000000000002,1148.82,381.9
6632,09-07-1996,1.5495,1153.59,382.9
6633,10-07-1996,1.5504,1141.19,383.0
6634,11-07-1996,1.5555,1106.36,382.7
6635,12-07-1996,1.5525,1103.49,383.6
6636,15-07-1996,1.55,1060.19,382.75
6637,16-07-1996,1.5585,1053.47,384.25
6638,17-07-1996,1.5432,1086.65,383.4
6639,18-07-1996,1.5479,1109.82,384.0
6640,19-07-1996,1.5466,1097.68,384.5
6641,22-07-1996,1.5512,1081.39,384.85
6642,23-07-1996,1.5515,1049.07,385.1
6643,24-07-1996,1.5525,1042.37,384.4
6644,25-07-1996,1.5572,1062.39,384.8
6645,26-07-1996,1.5545,1079.44,385.2
6646,29-07-1996,1.557,1066.47,384.5
6647,30-07-1996,1.5558,1071.95,384.8
6648,31-07-1996,1.5556,1080.59,385.3
6649,01-08-1996,1.5572,1098.85,386.25
6650,02-08-1996,1.5418,1124.92,386.35
6651,05-08-1996,1.5442,1120.53,389.75
6652,06-08-1996,1.5375,1128.87,388.5
6653,07-08-1996,1.5418,1141.11,388.0
6654,08-08-1996,1.5497,1137.51,387.6
6655,09-08-1996,1.5490000000000002,1137.27,387.5
6656,12-08-1996,1.5505,1138.27,387.15
6657,13-08-1996,1.5499,1126.15,387.6
6658,14-08-1996,1.5483,1133.51,386.7
6659,15-08-1996,1.5504,1134.69,386.2
6660,16-08-1996,1.5468,1133.65,386.2
6661,19-08-1996,1.5444,1130.91,386.4
6662,20-08-1996,1.5473,1124.67,387.1
6663,21-08-1996,1.5497,1126.84,386.8
6664,22-08-1996,1.5508,1143.96,387.0
6665,23-08-1996,1.5530000000000002,1143.05,387.5
6666,26-08-1996,1.5553,1139.22,388.15
6667,27-08-1996,1.5530000000000002,1149.02,388.8
6668,28-08-1996,1.5593,1153.88,388.5
6669,29-08-1996,1.5563,1145.03,388.0
6670,30-08-1996,1.5612,1141.5,386.45
6671,02-09-1996,1.56415,1141.895,386.55
6672,03-09-1996,1.5671,1142.29,386.6
6673,04-09-1996,1.567,1143.82,385.6
6674,05-09-1996,1.5667,1125.66,386.0
6675,06-09-1996,1.5607,1139.39,385.4
6676,09-09-1996,1.5582,1148.71,384.6
6677,10-09-1996,1.5569,1149.43,383.1
6678,11-09-1996,1.555,1153.95,383.5
6679,12-09-1996,1.5538,1165.81,382.1
6680,13-09-1996,1.5544,1188.67,382.8
6681,16-09-1996,1.5566,1193.96,382.8
6682,17-09-1996,1.5545,1203.31,383.45
6683,18-09-1996,1.5602,1205.71,383.0
6684,19-09-1996,1.5515,1212.09,382.75
6685,20-09-1996,1.5555,1219.69,381.75
6686,23-09-1996,1.5568,1211.47,381.0
6687,24-09-1996,1.558,1215.27,382.3
6688,25-09-1996,1.5633,1224.66,382.4
6689,26-09-1996,1.5613,1227.98,380.45
6690,27-09-1996,1.5630000000000002,1230.05,380.7
6691,30-09-1996,1.5653,1226.92,379.0
6692,01-10-1996,1.564,1221.51,378.65
6693,02-10-1996,1.5685,1236.11,380.3
6694,03-10-1996,1.5661,1233.09,378.85
6695,04-10-1996,1.5623,1247.56,380.7
6696,07-10-1996,1.5635,1250.87,380.1
6697,08-10-1996,1.5631,1240.15,380.85
6698,09-10-1996,1.5642,1237.98,381.35
6699,10-10-1996,1.5651,1236.97,381.75
6700,11-10-1996,1.5755,1248.27,380.75
6701,14-10-1996,1.5789,1256.36,380.9
6702,15-10-1996,1.5823,1258.1,381.0
6703,16-10-1996,1.5835,1250.99,381.5
6704,17-10-1996,1.5863,1241.96,380.6
6705,18-10-1996,1.5903,1242.48,380.0
6706,21-10-1996,1.5916,1236.41,381.0
6707,22-10-1996,1.5953,1220.0,383.35
6708,23-10-1996,1.5968,1227.88,383.5
6709,24-10-1996,1.5918,1227.0,383.0
6710,25-10-1996,1.6062,1222.6,382.55
6711,28-10-1996,1.6122,1215.89,382.9
6712,29-10-1996,1.6099,1203.05,381.7
6713,30-10-1996,1.6326,1206.23,379.7
6714,31-10-1996,1.6278,1221.51,379.5
6715,01-11-1996,1.6358,1221.78,377.6
6716,04-11-1996,1.6435,1220.48,378.7
6717,05-11-1996,1.645,1229.07,379.3
6718,06-11-1996,1.64,1245.49,378.0
6719,07-11-1996,1.6475,1254.14,378.6
6720,08-11-1996,1.6469999999999998,1257.51,378.15
6721,11-11-1996,1.6469999999999998,1262.67,380.5
6722,12-11-1996,1.6469999999999998,1256.53,381.9
6723,13-11-1996,1.655,1260.72,383.6
6724,14-11-1996,1.6653,1270.36,383.0
6725,15-11-1996,1.6646,1261.8,379.25
6726,18-11-1996,1.67,1254.57,379.1
6727,19-11-1996,1.676,1262.62,378.2
6728,20-11-1996,1.6780000000000002,1264.94,379.1
6729,21-11-1996,1.6887,1258.08,377.0
6730,22-11-1996,1.68,1274.36,377.0
6731,25-11-1996,1.6695,1280.37,375.4
6732,26-11-1996,1.673,1281.2,373.5
6733,27-11-1996,1.676,1287.32,373.0
6734,28-11-1996,1.6789999999999998,1289.965,372.65
6735,29-11-1996,1.682,1292.61,371.3
6736,02-12-1996,1.6840000000000002,1299.82,370.75
